"order_id","customer_id","product_name","region","customer_segment","order_date","last_update_unix","units_sold","unit_price","notes","last_update","notes_clean","revenue","month"
106282,4195,Monitor,West,Consumer,2024-03-12 00:00:00.000,1710194400,5,1889.25,Special discount applied %,2024-03-11 22:00:00.000,Special discount applied ,9446.25,"2024-03"
106283,3435,Keyboard,East,Home Office,2023-07-17 00:00:00.000,1689804000,6,1707.66,Special discount applied %,2023-07-19 22:00:00.000,Special discount applied ,10245.960000000001,"2023-07"
106284,3539,Router,East,Home Office,2024-10-05 00:00:00.000,1728511200,16,1012.1,Customer requested fast shipping!!!,2024-10-09 22:00:00.000,Customer requested fast shipping,16193.6,"2024-10"
106285,1714,Laptop,Central,Home Office,2024-10-03 00:00:00.000,1728079200,8,1144.59,Customer requested fast shipping!!!,2024-10-04 22:00:00.000,Customer requested fast shipping,9156.72,"2024-10"
106286,2439,Camera,West,Corporate,2024-05-13 00:00:00.000,1715637600,20,689.6,Fragile item ***,2024-05-13 22:00:00.000,Fragile item ,13792.0,"2024-05"
106287,3167,Tablet,South,Consumer,2024-09-17 00:00:00.000,1726610400,12,595.66,Customer requested fast shipping!!!,2024-09-17 22:00:00.000,Customer requested fast shipping,7147.92,"2024-09"
106288,2452,Headphones,West,Home Office,2024-08-24 00:00:00.000,1724450400,9,573.88,Handle with care!!!,2024-08-23 22:00:00.000,Handle with care,5164.92,"2024-08"
106289,4215,Printer,South,Consumer,2023-05-25 00:00:00.000,1685138400,7,918.13,Special discount applied %,2023-05-26 22:00:00.000,Special discount applied ,6426.91,"2023-05"
106290,1799,Mouse,North,Corporate,2024-02-07 00:00:00.000,1707343200,14,921.05,Fragile item ***,2024-02-07 22:00:00.000,Fragile item ,12894.699999999999,"2024-02"
106291,4926,Phone,West,Home Office,2023-12-16 00:00:00.000,1703109600,19,1568.06,Fragile item ***,2023-12-20 22:00:00.000,Fragile item ,29793.14,"2023-12"
106292,3054,Laptop,East,Corporate,2023-01-10 00:00:00.000,1673560800,4,565.22,Urgent order!!!,2023-01-12 22:00:00.000,Urgent order,2260.88,"2023-01"
106293,1616,Tablet,North,Consumer,2023-02-18 00:00:00.000,1677016800,1,619.93,Leave package at door ###,2023-02-21 22:00:00.000,Leave package at door ,619.93,"2023-02"
106294,1449,Camera,South,Consumer,2023-09-22 00:00:00.000,1695506400,15,952.23,Urgent order!!!,2023-09-23 22:00:00.000,Urgent order,14283.45,"2023-09"
106295,2588,Phone,East,Corporate,2023-07-01 00:00:00.000,1688594400,2,1192.3,Call customer before delivery @@@,2023-07-05 22:00:00.000,Call customer before delivery ,2384.6,"2023-07"
106296,4025,Camera,North,Home Office,2024-03-10 00:00:00.000,1710367200,17,852.3,Late delivery #complaint,2024-03-13 22:00:00.000,Late delivery complaint,14489.099999999999,"2024-03"
106297,3782,Tablet,East,Home Office,2023-05-20 00:00:00.000,1684879200,8,662.53,Handle with care!!!,2023-05-23 22:00:00.000,Handle with care,5300.24,"2023-05"
106298,3462,Printer,North,Consumer,2024-11-26 00:00:00.000,1732831200,7,698.29,Fragile item ***,2024-11-28 22:00:00.000,Fragile item ,4888.03,"2024-11"
106299,2816,Headphones,North,Consumer,2023-10-13 00:00:00.000,1697580000,11,424.45,VIP customer order $$$,2023-10-17 22:00:00.000,VIP customer order ,4668.95,"2023-10"
106300,3959,Keyboard,North,Consumer,2023-11-03 00:00:00.000,1699221600,4,1730.61,Fragile item ***,2023-11-05 22:00:00.000,Fragile item ,6922.44,"2023-11"
106301,2791,Monitor,North,Home Office,2023-08-05 00:00:00.000,1691532000,18,954.09,Gift-wrap requested @ checkout,2023-08-08 22:00:00.000,Giftwrap requested  checkout,17173.62,"2023-08"
106302,2878,Laptop,East,Consumer,2024-08-13 00:00:00.000,1723845600,13,1467.67,Handle with care!!!,2024-08-16 22:00:00.000,Handle with care,19079.71,"2024-08"
106303,2970,Headphones,North,Corporate,2024-06-28 00:00:00.000,1719612000,7,1097.62,Late delivery #complaint,2024-06-28 22:00:00.000,Late delivery complaint,7683.339999999999,"2024-06"
106304,3158,Monitor,East,Home Office,2024-07-21 00:00:00.000,1721772000,9,1531.57,Urgent order!!!,2024-07-23 22:00:00.000,Urgent order,13784.13,"2024-07"
106305,2182,Camera,East,Home Office,2023-09-04 00:00:00.000,1693864800,10,392.92,Leave package at door ###,2023-09-04 22:00:00.000,Leave package at door ,3929.2000000000003,"2023-09"
106306,1534,Headphones,North,Home Office,2023-02-08 00:00:00.000,1675893600,13,1426.51,Gift-wrap requested @ checkout,2023-02-08 22:00:00.000,Giftwrap requested  checkout,18544.63,"2023-02"
106307,1778,Mouse,South,Corporate,2024-12-23 00:00:00.000,1735164000,14,1606.14,Call customer before delivery @@@,2024-12-25 22:00:00.000,Call customer before delivery ,22485.960000000003,"2024-12"
106308,4914,Mouse,Central,Home Office,2024-03-22 00:00:00.000,1711404000,8,1042.66,Leave package at door ###,2024-03-25 22:00:00.000,Leave package at door ,8341.28,"2024-03"
106309,3878,Router,Central,Consumer,2023-03-24 00:00:00.000,1680040800,19,157.11,VIP customer order $$$,2023-03-28 22:00:00.000,VIP customer order ,2985.09,"2023-03"
106310,1753,Camera,North,Home Office,2024-04-28 00:00:00.000,1714600800,7,259.69,Handle with care!!!,2024-05-01 22:00:00.000,Handle with care,1817.83,"2024-04"
106311,2485,Printer,North,Home Office,2024-08-02 00:00:00.000,1722808800,4,88.91,Leave package at door ###,2024-08-04 22:00:00.000,Leave package at door ,355.64,"2024-08"
106312,3116,Router,South,Home Office,2024-08-09 00:00:00.000,1723327200,16,594.87,Customer requested fast shipping!!!,2024-08-10 22:00:00.000,Customer requested fast shipping,9517.92,"2024-08"
106313,2125,Printer,East,Corporate,2024-05-07 00:00:00.000,1715032800,2,741.38,Fragile item ***,2024-05-06 22:00:00.000,Fragile item ,1482.76,"2024-05"
106314,2430,Monitor,North,Corporate,2024-01-25 00:00:00.000,1706392800,13,1995.3,Fragile item ***,2024-01-27 22:00:00.000,Fragile item ,25938.899999999998,"2024-01"
106315,2466,Monitor,West,Consumer,2024-09-09 00:00:00.000,1725919200,9,1914.91,Leave package at door ###,2024-09-09 22:00:00.000,Leave package at door ,17234.190000000002,"2024-09"
106316,4508,Phone,North,Home Office,2024-07-01 00:00:00.000,1720216800,13,403.5,Late delivery #complaint,2024-07-05 22:00:00.000,Late delivery complaint,5245.5,"2024-07"
106317,2769,Monitor,Central,Corporate,2023-07-24 00:00:00.000,1690408800,3,461.29,Leave package at door ###,2023-07-26 22:00:00.000,Leave package at door ,1383.8700000000001,"2023-07"
106318,4070,Router,West,Home Office,2023-02-09 00:00:00.000,1676239200,14,1872.17,Special discount applied %,2023-02-12 22:00:00.000,Special discount applied ,26210.38,"2023-02"
106319,4730,Headphones,East,Corporate,2024-03-14 00:00:00.000,1710712800,18,1758.3,Gift-wrap requested @ checkout,2024-03-17 22:00:00.000,Giftwrap requested  checkout,31649.399999999998,"2024-03"
106320,4712,Headphones,East,Consumer,2023-05-15 00:00:00.000,1684360800,15,541.71,Late delivery #complaint,2023-05-17 22:00:00.000,Late delivery complaint,8125.650000000001,"2023-05"
106321,3162,Keyboard,South,Corporate,2024-09-24 00:00:00.000,1727215200,4,349.05,Gift-wrap requested @ checkout,2024-09-24 22:00:00.000,Giftwrap requested  checkout,1396.2,"2024-09"
106322,2294,Mouse,East,Corporate,2024-07-24 00:00:00.000,1721772000,3,376.92,Call customer before delivery @@@,2024-07-23 22:00:00.000,Call customer before delivery ,1130.76,"2024-07"
106323,4041,Tablet,Central,Corporate,2024-09-02 00:00:00.000,1725400800,1,1175.92,Customer requested fast shipping!!!,2024-09-03 22:00:00.000,Customer requested fast shipping,1175.92,"2024-09"
106324,1554,Monitor,South,Home Office,2023-07-22 00:00:00.000,1690408800,9,1085.02,Leave package at door ###,2023-07-26 22:00:00.000,Leave package at door ,9765.18,"2023-07"
106325,1345,Keyboard,East,Home Office,2024-11-05 00:00:00.000,1730844000,19,1426.52,Urgent order!!!,2024-11-05 22:00:00.000,Urgent order,27103.88,"2024-11"
106326,2152,Headphones,North,Corporate,2024-06-17 00:00:00.000,1718748000,9,1982.75,Urgent order!!!,2024-06-18 22:00:00.000,Urgent order,17844.75,"2024-06"
106327,3620,Tablet,South,Home Office,2024-11-03 00:00:00.000,1730930400,19,1636.67,Call customer before delivery @@@,2024-11-06 22:00:00.000,Call customer before delivery ,31096.730000000003,"2024-11"
106328,4663,Camera,South,Corporate,2024-05-04 00:00:00.000,1714860000,7,522.85,Urgent order!!!,2024-05-04 22:00:00.000,Urgent order,3659.9500000000003,"2024-05"
106329,3598,Router,West,Consumer,2024-05-27 00:00:00.000,1717192800,9,1120.92,Fragile item ***,2024-05-31 22:00:00.000,Fragile item ,10088.28,"2024-05"
106330,1516,Headphones,Central,Home Office,2024-09-08 00:00:00.000,1725832800,6,975.31,VIP customer order $$$,2024-09-08 22:00:00.000,VIP customer order ,5851.86,"2024-09"
106331,2005,Monitor,Central,Consumer,2024-07-04 00:00:00.000,1720130400,2,448.77,VIP customer order $$$,2024-07-04 22:00:00.000,VIP customer order ,897.54,"2024-07"
106332,4439,Phone,Central,Home Office,2023-02-14 00:00:00.000,1676584800,17,1452.48,Call customer before delivery @@@,2023-02-16 22:00:00.000,Call customer before delivery ,24692.16,"2023-02"
106333,3112,Headphones,South,Corporate,2024-07-04 00:00:00.000,1720389600,8,38.69,Gift-wrap requested @ checkout,2024-07-07 22:00:00.000,Giftwrap requested  checkout,309.52,"2024-07"
106334,3888,Camera,North,Home Office,2023-11-19 00:00:00.000,1700344800,13,410.16,Fragile item ***,2023-11-18 22:00:00.000,Fragile item ,5332.08,"2023-11"
106335,4844,Tablet,West,Consumer,2024-09-09 00:00:00.000,1725919200,6,1544.09,Late delivery #complaint,2024-09-09 22:00:00.000,Late delivery complaint,9264.539999999999,"2024-09"
106336,4486,Router,North,Home Office,2023-04-30 00:00:00.000,1683064800,9,487.06,Gift-wrap requested @ checkout,2023-05-02 22:00:00.000,Giftwrap requested  checkout,4383.54,"2023-04"
106337,1303,Tablet,East,Home Office,2024-10-23 00:00:00.000,1729634400,10,709.48,Late delivery #complaint,2024-10-22 22:00:00.000,Late delivery complaint,7094.8,"2024-10"
106338,4590,Laptop,West,Consumer,2024-10-20 00:00:00.000,1729720800,19,104.94,Call customer before delivery @@@,2024-10-23 22:00:00.000,Call customer before delivery ,1993.86,"2024-10"
106339,1850,Monitor,South,Corporate,2023-08-28 00:00:00.000,1693173600,11,1520.39,Customer requested fast shipping!!!,2023-08-27 22:00:00.000,Customer requested fast shipping,16724.29,"2023-08"
106340,1883,Phone,North,Corporate,2024-08-12 00:00:00.000,1723759200,6,1899.53,Gift-wrap requested @ checkout,2024-08-15 22:00:00.000,Giftwrap requested  checkout,11397.18,"2024-08"
106341,3301,Camera,North,Corporate,2023-12-18 00:00:00.000,1703196000,5,1128.41,Leave package at door ###,2023-12-21 22:00:00.000,Leave package at door ,5642.05,"2023-12"
106342,2304,Router,North,Home Office,2023-07-31 00:00:00.000,1690927200,12,33.57,Urgent order!!!,2023-08-01 22:00:00.000,Urgent order,402.84000000000003,"2023-07"
106343,3652,Camera,South,Consumer,2023-05-10 00:00:00.000,1683756000,14,925.11,Call customer before delivery @@@,2023-05-10 22:00:00.000,Call customer before delivery ,12951.54,"2023-05"
106344,2866,Phone,South,Consumer,2023-03-07 00:00:00.000,1678572000,1,1671.94,Late delivery #complaint,2023-03-11 22:00:00.000,Late delivery complaint,1671.94,"2023-03"
106345,4486,Printer,East,Home Office,2023-08-02 00:00:00.000,1691013600,9,144.39,Handle with care!!!,2023-08-02 22:00:00.000,Handle with care,1299.5099999999998,"2023-08"
106346,4753,Router,South,Consumer,2023-12-26 00:00:00.000,1703541600,4,103.93,Customer requested fast shipping!!!,2023-12-25 22:00:00.000,Customer requested fast shipping,415.72,"2023-12"
106347,4717,Printer,East,Consumer,2023-07-03 00:00:00.000,1688680800,7,507.4,Handle with care!!!,2023-07-06 22:00:00.000,Handle with care,3551.7999999999997,"2023-07"
106348,1903,Monitor,East,Consumer,2023-07-27 00:00:00.000,1690668000,14,1368.84,Special discount applied %,2023-07-29 22:00:00.000,Special discount applied ,19163.76,"2023-07"
106349,4392,Headphones,North,Corporate,2023-12-30 00:00:00.000,1703887200,2,1560.44,Fragile item ***,2023-12-29 22:00:00.000,Fragile item ,3120.88,"2023-12"
106350,2077,Camera,East,Corporate,2023-01-25 00:00:00.000,1674684000,13,1483.52,Call customer before delivery @@@,2023-01-25 22:00:00.000,Call customer before delivery ,19285.76,"2023-01"
106351,3157,Tablet,West,Corporate,2023-02-17 00:00:00.000,1677016800,11,994.51,VIP customer order $$$,2023-02-21 22:00:00.000,VIP customer order ,10939.61,"2023-02"
106352,2417,Phone,East,Corporate,2024-08-12 00:00:00.000,1723759200,18,1742.94,Special discount applied %,2024-08-15 22:00:00.000,Special discount applied ,31372.920000000002,"2024-08"
106353,3731,Monitor,Central,Consumer,2024-08-29 00:00:00.000,1725141600,17,1243.63,Gift-wrap requested @ checkout,2024-08-31 22:00:00.000,Giftwrap requested  checkout,21141.710000000003,"2024-08"
106354,4703,Camera,East,Home Office,2024-07-14 00:00:00.000,1721340000,4,963.78,Leave package at door ###,2024-07-18 22:00:00.000,Leave package at door ,3855.12,"2024-07"
106355,3480,Camera,South,Consumer,2024-03-29 00:00:00.000,1712095200,4,937.99,Call customer before delivery @@@,2024-04-02 22:00:00.000,Call customer before delivery ,3751.96,"2024-03"
106356,4413,Headphones,Central,Home Office,2024-02-26 00:00:00.000,1709157600,10,1502.82,Late delivery #complaint,2024-02-28 22:00:00.000,Late delivery complaint,15028.199999999999,"2024-02"
106357,4606,Phone,West,Home Office,2024-06-21 00:00:00.000,1719266400,12,510.34,Special discount applied %,2024-06-24 22:00:00.000,Special discount applied ,6124.08,"2024-06"
106358,4759,Router,West,Corporate,2023-12-01 00:00:00.000,1701381600,14,747.88,Leave package at door ###,2023-11-30 22:00:00.000,Leave package at door ,10470.32,"2023-12"
106359,4287,Laptop,Central,Home Office,2024-06-24 00:00:00.000,1719612000,5,1501.54,Leave package at door ###,2024-06-28 22:00:00.000,Leave package at door ,7507.7,"2024-06"
106360,1970,Router,North,Corporate,2023-07-22 00:00:00.000,1690063200,2,765.28,Fragile item ***,2023-07-22 22:00:00.000,Fragile item ,1530.56,"2023-07"
106361,4829,Mouse,West,Corporate,2023-06-14 00:00:00.000,1686952800,16,265.92,Urgent order!!!,2023-06-16 22:00:00.000,Urgent order,4254.72,"2023-06"
106362,4571,Monitor,North,Consumer,2024-12-25 00:00:00.000,1735509600,20,368.44,Special discount applied %,2024-12-29 22:00:00.000,Special discount applied ,7368.8,"2024-12"
106363,3390,Router,North,Consumer,2023-03-03 00:00:00.000,1677794400,11,1766.32,Handle with care!!!,2023-03-02 22:00:00.000,Handle with care,19429.52,"2023-03"
106364,4790,Router,South,Home Office,2023-07-30 00:00:00.000,1691100000,1,1692.35,Fragile item ***,2023-08-03 22:00:00.000,Fragile item ,1692.35,"2023-07"
106365,4492,Headphones,West,Home Office,2023-09-23 00:00:00.000,1695592800,15,56.52,Special discount applied %,2023-09-24 22:00:00.000,Special discount applied ,847.8000000000001,"2023-09"
106366,2574,Tablet,South,Corporate,2023-12-18 00:00:00.000,1703282400,15,435.19,Late delivery #complaint,2023-12-22 22:00:00.000,Late delivery complaint,6527.85,"2023-12"
106367,2823,Camera,East,Consumer,2024-12-03 00:00:00.000,1733436000,5,1007.67,Special discount applied %,2024-12-05 22:00:00.000,Special discount applied ,5038.349999999999,"2024-12"
106368,3897,Phone,East,Corporate,2024-09-03 00:00:00.000,1725573600,4,422.25,VIP customer order $$$,2024-09-05 22:00:00.000,VIP customer order ,1689.0,"2024-09"
106369,1150,Mouse,West,Home Office,2023-08-04 00:00:00.000,1691532000,13,775.27,Leave package at door ###,2023-08-08 22:00:00.000,Leave package at door ,10078.51,"2023-08"
106370,1951,Mouse,South,Corporate,2023-01-10 00:00:00.000,1673474400,17,171.35,Leave package at door ###,2023-01-11 22:00:00.000,Leave package at door ,2912.95,"2023-01"
106371,2200,Phone,West,Corporate,2023-03-27 00:00:00.000,1680127200,5,950.02,Urgent order!!!,2023-03-29 22:00:00.000,Urgent order,4750.1,"2023-03"
106372,4055,Phone,South,Home Office,2023-01-17 00:00:00.000,1673992800,10,12.04,VIP customer order $$$,2023-01-17 22:00:00.000,VIP customer order ,120.39999999999999,"2023-01"
106373,4912,Keyboard,Central,Consumer,2024-11-28 00:00:00.000,1732744800,15,835.94,Gift-wrap requested @ checkout,2024-11-27 22:00:00.000,Giftwrap requested  checkout,12539.1,"2024-11"
106374,3758,Monitor,Central,Corporate,2023-02-19 00:00:00.000,1676930400,6,19.42,Fragile item ***,2023-02-20 22:00:00.000,Fragile item ,116.52000000000001,"2023-02"
106375,4730,Laptop,South,Home Office,2024-09-23 00:00:00.000,1727388000,15,887.85,Leave package at door ###,2024-09-26 22:00:00.000,Leave package at door ,13317.75,"2024-09"
106376,3682,Router,East,Corporate,2024-01-31 00:00:00.000,1706652000,11,568.72,Urgent order!!!,2024-01-30 22:00:00.000,Urgent order,6255.92,"2024-01"
106377,1694,Keyboard,Central,Consumer,2023-06-14 00:00:00.000,1686780000,17,603.43,Fragile item ***,2023-06-14 22:00:00.000,Fragile item ,10258.31,"2023-06"
106378,4764,Keyboard,North,Home Office,2023-10-16 00:00:00.000,1697580000,12,1280.16,Urgent order!!!,2023-10-17 22:00:00.000,Urgent order,15361.920000000002,"2023-10"
106379,4173,Mouse,East,Consumer,2023-04-29 00:00:00.000,1682719200,19,1961.0,Special discount applied %,2023-04-28 22:00:00.000,Special discount applied ,37259.0,"2023-04"
106380,4837,Tablet,West,Consumer,2023-08-03 00:00:00.000,1691186400,20,801.42,Gift-wrap requested @ checkout,2023-08-04 22:00:00.000,Giftwrap requested  checkout,16028.4,"2023-08"
106381,2381,Mouse,South,Corporate,2024-04-12 00:00:00.000,1712872800,6,254.53,Urgent order!!!,2024-04-11 22:00:00.000,Urgent order,1527.18,"2024-04"
106382,3565,Mouse,East,Consumer,2023-11-25 00:00:00.000,1700863200,7,1594.79,Urgent order!!!,2023-11-24 22:00:00.000,Urgent order,11163.529999999999,"2023-11"
106383,3775,Monitor,North,Corporate,2024-04-10 00:00:00.000,1712700000,3,1920.11,Call customer before delivery @@@,2024-04-09 22:00:00.000,Call customer before delivery ,5760.33,"2024-04"
106384,3540,Printer,East,Consumer,2023-09-27 00:00:00.000,1695938400,2,1437.59,Gift-wrap requested @ checkout,2023-09-28 22:00:00.000,Giftwrap requested  checkout,2875.18,"2023-09"
106385,4926,Phone,North,Corporate,2024-10-10 00:00:00.000,1728511200,16,1057.6,Special discount applied %,2024-10-09 22:00:00.000,Special discount applied ,16921.6,"2024-10"
106386,2185,Mouse,West,Consumer,2024-02-15 00:00:00.000,1707948000,11,156.71,Handle with care!!!,2024-02-14 22:00:00.000,Handle with care,1723.8100000000002,"2024-02"
106387,2876,Tablet,South,Home Office,2023-02-20 00:00:00.000,1676930400,19,1018.11,Fragile item ***,2023-02-20 22:00:00.000,Fragile item ,19344.09,"2023-02"
106388,2329,Mouse,West,Consumer,2024-04-23 00:00:00.000,1713909600,5,1282.63,Urgent order!!!,2024-04-23 22:00:00.000,Urgent order,6413.150000000001,"2024-04"
106389,3600,Router,East,Corporate,2023-12-15 00:00:00.000,1703023200,8,1052.93,Call customer before delivery @@@,2023-12-19 22:00:00.000,Call customer before delivery ,8423.44,"2023-12"
106390,3786,Camera,South,Home Office,2024-01-13 00:00:00.000,1705528800,8,1040.07,Fragile item ***,2024-01-17 22:00:00.000,Fragile item ,8320.56,"2024-01"
106391,2682,Monitor,East,Consumer,2024-05-07 00:00:00.000,1715292000,14,1326.8,Late delivery #complaint,2024-05-09 22:00:00.000,Late delivery complaint,18575.2,"2024-05"
106392,4812,Laptop,East,Consumer,2023-09-21 00:00:00.000,1695420000,12,692.71,Urgent order!!!,2023-09-22 22:00:00.000,Urgent order,8312.52,"2023-09"
106393,3395,Tablet,South,Home Office,2023-09-29 00:00:00.000,1696111200,19,1352.18,Late delivery #complaint,2023-09-30 22:00:00.000,Late delivery complaint,25691.420000000002,"2023-09"
106394,2659,Phone,West,Home Office,2023-04-26 00:00:00.000,1682892000,8,360.26,Handle with care!!!,2023-04-30 22:00:00.000,Handle with care,2882.08,"2023-04"
106395,3374,Keyboard,West,Corporate,2023-12-01 00:00:00.000,1701727200,17,1063.78,Special discount applied %,2023-12-04 22:00:00.000,Special discount applied ,18084.26,"2023-12"
106396,2646,Phone,Central,Home Office,2023-05-07 00:00:00.000,1683583200,3,1561.37,Call customer before delivery @@@,2023-05-08 22:00:00.000,Call customer before delivery ,4684.11,"2023-05"
106397,4581,Router,East,Consumer,2024-09-01 00:00:00.000,1725400800,20,776.57,Fragile item ***,2024-09-03 22:00:00.000,Fragile item ,15531.400000000001,"2024-09"
106398,1464,Camera,Central,Consumer,2024-06-14 00:00:00.000,1718575200,15,1266.38,Call customer before delivery @@@,2024-06-16 22:00:00.000,Call customer before delivery ,18995.7,"2024-06"
106399,2640,Printer,West,Corporate,2024-02-29 00:00:00.000,1709503200,7,1196.95,VIP customer order $$$,2024-03-03 22:00:00.000,VIP customer order ,8378.65,"2024-02"
106400,1002,Router,North,Corporate,2024-01-03 00:00:00.000,1704405600,18,99.04,Leave package at door ###,2024-01-04 22:00:00.000,Leave package at door ,1782.72,"2024-01"
106401,3656,Laptop,North,Corporate,2023-06-12 00:00:00.000,1686780000,16,321.73,Call customer before delivery @@@,2023-06-14 22:00:00.000,Call customer before delivery ,5147.68,"2023-06"
106402,1151,Mouse,West,Corporate,2023-06-25 00:00:00.000,1687730400,13,1481.3,Gift-wrap requested @ checkout,2023-06-25 22:00:00.000,Giftwrap requested  checkout,19256.899999999998,"2023-06"
106403,2815,Tablet,South,Consumer,2023-11-10 00:00:00.000,1699999200,2,122.77,Urgent order!!!,2023-11-14 22:00:00.000,Urgent order,245.54,"2023-11"
106404,2318,Printer,Central,Home Office,2024-01-23 00:00:00.000,1705960800,15,1362.74,VIP customer order $$$,2024-01-22 22:00:00.000,VIP customer order ,20441.1,"2024-01"
106405,1493,Phone,East,Corporate,2024-05-15 00:00:00.000,1715724000,1,1768.94,Late delivery #complaint,2024-05-14 22:00:00.000,Late delivery complaint,1768.94,"2024-05"
106406,3654,Monitor,East,Home Office,2023-07-29 00:00:00.000,1690754400,6,488.74,Gift-wrap requested @ checkout,2023-07-30 22:00:00.000,Giftwrap requested  checkout,2932.44,"2023-07"
106407,4955,Router,West,Corporate,2024-08-19 00:00:00.000,1724018400,3,1863.55,VIP customer order $$$,2024-08-18 22:00:00.000,VIP customer order ,5590.65,"2024-08"
106408,4042,Tablet,South,Corporate,2023-10-11 00:00:00.000,1697148000,10,1581.31,Special discount applied %,2023-10-12 22:00:00.000,Special discount applied ,15813.099999999999,"2023-10"
106409,4707,Router,South,Home Office,2024-03-13 00:00:00.000,1710626400,1,383.84,Late delivery #complaint,2024-03-16 22:00:00.000,Late delivery complaint,383.84,"2024-03"
106410,2258,Monitor,South,Corporate,2023-11-06 00:00:00.000,1699653600,12,61.07,Gift-wrap requested @ checkout,2023-11-10 22:00:00.000,Giftwrap requested  checkout,732.84,"2023-11"
106411,3581,Camera,West,Home Office,2024-08-15 00:00:00.000,1724104800,12,1426.31,Call customer before delivery @@@,2024-08-19 22:00:00.000,Call customer before delivery ,17115.72,"2024-08"
106412,2870,Tablet,North,Home Office,2024-04-24 00:00:00.000,1714168800,19,103.96,Leave package at door ###,2024-04-26 22:00:00.000,Leave package at door ,1975.2399999999998,"2024-04"
106413,4402,Tablet,Central,Corporate,2024-04-29 00:00:00.000,1714687200,5,1333.89,Handle with care!!!,2024-05-02 22:00:00.000,Handle with care,6669.450000000001,"2024-04"
106414,4976,Monitor,Central,Consumer,2024-09-10 00:00:00.000,1726351200,17,143.66,Urgent order!!!,2024-09-14 22:00:00.000,Urgent order,2442.22,"2024-09"
106415,1213,Camera,North,Home Office,2023-05-13 00:00:00.000,1684188000,5,64.11,Customer requested fast shipping!!!,2023-05-15 22:00:00.000,Customer requested fast shipping,320.55,"2023-05"
106416,3779,Monitor,North,Home Office,2024-04-16 00:00:00.000,1713218400,1,459.02,Special discount applied %,2024-04-15 22:00:00.000,Special discount applied ,459.02,"2024-04"
106417,1789,Laptop,South,Consumer,2023-08-08 00:00:00.000,1691704800,5,627.55,Customer requested fast shipping!!!,2023-08-10 22:00:00.000,Customer requested fast shipping,3137.75,"2023-08"
106418,1541,Laptop,North,Corporate,2024-02-12 00:00:00.000,1707948000,20,456.36,Special discount applied %,2024-02-14 22:00:00.000,Special discount applied ,9127.2,"2024-02"
106419,1699,Tablet,Central,Consumer,2024-12-31 00:00:00.000,1735855200,13,1231.08,Customer requested fast shipping!!!,2025-01-02 22:00:00.000,Customer requested fast shipping,16004.039999999999,"2024-12"
106420,3837,Headphones,South,Corporate,2024-02-11 00:00:00.000,1707948000,14,1039.68,Special discount applied %,2024-02-14 22:00:00.000,Special discount applied ,14555.52,"2024-02"
106421,4533,Tablet,East,Corporate,2023-04-07 00:00:00.000,1680818400,11,1971.21,Urgent order!!!,2023-04-06 22:00:00.000,Urgent order,21683.31,"2023-04"
106422,4344,Camera,South,Home Office,2023-02-21 00:00:00.000,1677276000,17,1760.91,VIP customer order $$$,2023-02-24 22:00:00.000,VIP customer order ,29935.47,"2023-02"
106423,3920,Phone,West,Corporate,2023-12-19 00:00:00.000,1703196000,9,1312.64,Leave package at door ###,2023-12-21 22:00:00.000,Leave package at door ,11813.76,"2023-12"
106424,1726,Tablet,South,Consumer,2024-01-23 00:00:00.000,1706306400,4,702.15,Handle with care!!!,2024-01-26 22:00:00.000,Handle with care,2808.6,"2024-01"
106425,4004,Camera,South,Corporate,2024-12-29 00:00:00.000,1735855200,4,63.22,VIP customer order $$$,2025-01-02 22:00:00.000,VIP customer order ,252.88,"2024-12"
106426,1571,Mouse,Central,Home Office,2024-11-02 00:00:00.000,1730844000,13,1818.63,VIP customer order $$$,2024-11-05 22:00:00.000,VIP customer order ,23642.190000000002,"2024-11"
106427,2597,Camera,South,Consumer,2024-01-04 00:00:00.000,1704319200,13,795.38,Gift-wrap requested @ checkout,2024-01-03 22:00:00.000,Giftwrap requested  checkout,10339.94,"2024-01"
106428,2420,Monitor,South,Consumer,2024-07-19 00:00:00.000,1721685600,14,1530.29,Handle with care!!!,2024-07-22 22:00:00.000,Handle with care,21424.059999999998,"2024-07"
106429,2404,Printer,West,Home Office,2024-10-02 00:00:00.000,1727906400,11,1326.63,Call customer before delivery @@@,2024-10-02 22:00:00.000,Call customer before delivery ,14592.93,"2024-10"
106430,1330,Monitor,South,Home Office,2024-01-17 00:00:00.000,1705528800,20,1676.83,Customer requested fast shipping!!!,2024-01-17 22:00:00.000,Customer requested fast shipping,33536.6,"2024-01"
106431,2183,Laptop,South,Home Office,2023-06-08 00:00:00.000,1686520800,1,753.1,VIP customer order $$$,2023-06-11 22:00:00.000,VIP customer order ,753.1,"2023-06"
106432,4529,Tablet,South,Consumer,2023-11-19 00:00:00.000,1700604000,19,595.94,VIP customer order $$$,2023-11-21 22:00:00.000,VIP customer order ,11322.86,"2023-11"
106433,1394,Tablet,West,Home Office,2024-08-08 00:00:00.000,1723154400,13,1633.31,Leave package at door ###,2024-08-08 22:00:00.000,Leave package at door ,21233.03,"2024-08"
106434,2953,Headphones,South,Home Office,2023-11-06 00:00:00.000,1699653600,12,1319.28,Call customer before delivery @@@,2023-11-10 22:00:00.000,Call customer before delivery ,15831.36,"2023-11"
